,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Group,Passenger,FirstName,LastName,Deck,Number,Side,InGroup,InFamily
5331,5698_02,Earth,FALSE,G/923/S,TRAPPIST-1e,26,FALSE,178,0,3,0,704,,1,5698,2,,,G,9,3,TRUE,FALSE
5332,5700_01,Earth,TRUE,G/924/S,TRAPPIST-1e,47,FALSE,0,0,0,0,0,Coreen Ricks,1,5700,1,Coreen,Ricks,G,9,4,FALSE,FALSE
5333,5701_01,Mars,TRUE,D/173/S,TRAPPIST-1e,,FALSE,0,0,0,0,0,Caper Fincy,1,5701,1,Caper,Fincy,D,1,3,FALSE,FALSE
5334,5702_01,Earth,TRUE,G/912/P,55 Cancri e,28,FALSE,0,0,0,0,0,Katiey Estron,1,5702,1,Katiey,Estron,G,9,2,FALSE,FALSE
5335,5704_01,Earth,TRUE,G/913/P,TRAPPIST-1e,22,FALSE,0,0,,0,0,Melara Callowery,1,5704,1,Melara,Callowery,G,9,3,FALSE,FALSE
5336,5705_01,Earth,TRUE,G/925/S,TRAPPIST-1e,17,FALSE,0,0,0,0,0,Letty Chanan,1,5705,1,Letty,Chanan,G,9,5,FALSE,FALSE
5337,5706_01,Earth,FALSE,F/1090/S,TRAPPIST-1e,16,FALSE,0,458,725,0,0,Norahe Kerrealds,1,5706,1,Norahe,Kerrealds,F,1,9,TRUE,FALSE
5338,5706_02,Earth,FALSE,G/926/S,TRAPPIST-1e,9,FALSE,0,0,0,0,,Tricki Marshopper,1,5706,2,Tricki,Marshopper,G,9,6,TRUE,FALSE
5339,5707_01,Earth,FALSE,F/1091/S,TRAPPIST-1e,15,FALSE,0,0,973,29,0,Emmax Alvasquez,1,5707,1,Emmax,Alvasquez,F,1,9,FALSE,FALSE
5340,5709_01,Europa,FALSE,C/215/S,TRAPPIST-1e,33,FALSE,0,4372,0,4103,0,Asellum Amblereld,1,5709,1,Asellum,Amblereld,C,2,5,FALSE,FALSE
5341,5710_01,Earth,FALSE,F/1092/S,TRAPPIST-1e,61,FALSE,0,166,1080,0,16,Jeanie Sterson,1,5710,1,Jeanie,Sterson,F,1,9,FALSE,FALSE
5342,5711_01,Earth,FALSE,F/1183/P,TRAPPIST-1e,19,FALSE,,0,0,692,164,Daryla Mullericer,0,5711,1,Daryla,Mullericer,F,1,8,FALSE,FALSE
5343,5712_01,Europa,TRUE,E/371/S,TRAPPIST-1e,61,FALSE,0,0,0,0,0,Dabik Mostedry,1,5712,1,Dabik,Mostedry,E,3,1,FALSE,FALSE
5344,5713_01,Earth,FALSE,G/915/P,TRAPPIST-1e,42,FALSE,0,29,317,434,45,Lawren Blangibson,1,5713,1,Lawren,Blangibson,G,9,5,FALSE,FALSE
5345,5714_01,Earth,FALSE,G/916/P,TRAPPIST-1e,4,FALSE,0,0,0,0,0,Katen Farleyatton,0,5714,1,Katen,Farleyatton,G,9,6,TRUE,TRUE
5346,5714_02,Earth,FALSE,G/916/P,TRAPPIST-1e,12,FALSE,0,0,0,0,0,Rayle Farleyatton,1,5714,2,Rayle,Farleyatton,G,9,6,TRUE,TRUE
5347,5714_03,Earth,FALSE,G/916/P,TRAPPIST-1e,0,,0,0,0,0,0,Bobina Hamcmahon,1,5714,3,Bobina,Hamcmahon,G,9,6,TRUE,TRUE
5348,5714_04,Earth,TRUE,G/916/P,TRAPPIST-1e,19,FALSE,0,0,0,0,0,Sanda Hamcmahon,1,5714,4,Sanda,Hamcmahon,G,9,6,TRUE,TRUE
5349,5714_05,Earth,TRUE,G/916/P,TRAPPIST-1e,,FALSE,0,0,0,0,0,Robyna Hamcmahon,1,5714,5,Robyna,Hamcmahon,G,9,6,TRUE,TRUE
5350,5716_01,Earth,FALSE,F/1093/S,PSO J318.5-22,29,FALSE,0,173,0,0,1155,Gabrin Jimes,1,5716,1,Gabrin,Jimes,F,1,9,FALSE,FALSE
5351,5717_01,Earth,FALSE,G/917/P,TRAPPIST-1e,59,FALSE,0,664,0,144,141,Wardan Fowles,1,5717,1,Wardan,Fowles,G,9,7,FALSE,FALSE
5352,5718_01,Earth,TRUE,G/927/S,TRAPPIST-1e,20,FALSE,0,0,0,0,0,Racyle Kaney,1,5718,1,Racyle,Kaney,G,9,7,FALSE,FALSE
5353,5719_01,Earth,FALSE,G/918/P,TRAPPIST-1e,70,FALSE,390,0,0,0,518,Ireen Tranciams,1,5719,1,Ireen,Tranciams,G,9,8,TRUE,TRUE
5354,5719_02,Earth,TRUE,G/918/P,TRAPPIST-1e,3,FALSE,0,0,0,0,0,Min Tranciams,0,5719,2,Min,Tranciams,G,9,8,TRUE,TRUE
5355,5721_01,Europa,TRUE,B/219/S,TRAPPIST-1e,37,FALSE,0,0,0,0,0,Giedia Mostedry,1,5721,1,Giedia,Mostedry,B,2,9,TRUE,TRUE
5356,5721_02,Europa,FALSE,B/219/S,TRAPPIST-1e,58,FALSE,0,1975,598,7,3726,Scellus Mostedry,0,5721,2,Scellus,Mostedry,B,2,9,TRUE,TRUE
5357,5722_01,Earth,FALSE,G/928/S,TRAPPIST-1e,44,FALSE,69,0,17,176,2105,Joyces Ington,0,5722,1,Joyces,Ington,G,9,8,FALSE,FALSE
5358,5723_01,Mars,TRUE,E/372/S,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Quakes Puff,0,5723,1,Quakes,Puff,E,3,2,FALSE,FALSE
5359,5724_01,Earth,TRUE,G/919/P,PSO J318.5-22,20,FALSE,0,0,0,0,0,Eduard Sweenez,1,5724,1,Eduard,Sweenez,G,9,9,FALSE,FALSE
5360,5725_01,Earth,FALSE,F/1094/S,TRAPPIST-1e,24,FALSE,156,0,364,489,383,Clindy Joycerton,1,5725,1,Clindy,Joycerton,F,1,9,FALSE,FALSE
5361,5726_01,Europa,TRUE,B/192/P,55 Cancri e,27,FALSE,0,0,,0,0,Bottom Dindeng,1,5726,1,Bottom,Dindeng,B,1,2,FALSE,FALSE
5362,5727_01,Earth,FALSE,G/920/P,55 Cancri e,28,FALSE,0,0,0,711,0,Kenny Santin,0,5727,1,Kenny,Santin,G,9,0,FALSE,FALSE
5363,5728_01,Earth,FALSE,F/1185/P,TRAPPIST-1e,24,FALSE,0,217,0,77,510,Jodia Wolferguson,0,5728,1,Jodia,Wolferguson,F,1,8,FALSE,FALSE
5364,5729_01,Mars,TRUE,F/1186/P,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Honjay Merie,1,5729,1,Honjay,Merie,F,1,8,FALSE,FALSE
5365,5730_01,Earth,FALSE,F/1187/P,TRAPPIST-1e,25,FALSE,2029,1,0,0,121,Karlen Moodman,0,5730,1,Karlen,Moodman,F,1,8,FALSE,FALSE
5366,5732_01,Earth,FALSE,G/921/P,TRAPPIST-1e,20,FALSE,0,0,53,2,754,Brancy Ocherman,0,5732,1,Brancy,Ocherman,G,9,1,FALSE,FALSE
5367,5733_01,Earth,FALSE,G/922/P,55 Cancri e,34,FALSE,0,1745,6,5,37,Billia Kerrealds,1,5733,1,Billia,Kerrealds,G,9,2,TRUE,FALSE
5368,5733_02,Earth,FALSE,F/1188/P,,28,FALSE,0,0,0,1191,109,Tricky Buckeelez,0,5733,2,Tricky,Buckeelez,F,1,8,TRUE,FALSE
5369,5735_01,Earth,TRUE,E/362/P,TRAPPIST-1e,,FALSE,0,0,0,0,0,Myrace Peterstarks,1,5735,1,Myrace,Peterstarks,E,3,2,FALSE,FALSE
5370,5736_01,Earth,,F/1189/P,TRAPPIST-1e,23,FALSE,1,,1,0,618,Ton Maynardner,0,5736,1,Ton,Maynardner,F,1,8,FALSE,FALSE
5371,5737_01,Europa,FALSE,C/216/S,TRAPPIST-1e,39,FALSE,0,11856,13,39,3,Mintard Inicont,1,5737,1,Mintard,Inicont,C,2,6,TRUE,TRUE
5372,5737_02,Europa,FALSE,C/216/S,TRAPPIST-1e,35,FALSE,0,7636,0,353,705,Lesaton Inicont,1,5737,2,Lesaton,Inicont,C,2,6,TRUE,TRUE
5373,5738_01,Earth,TRUE,G/929/S,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Ritany Morelly,1,5738,1,Ritany,Morelly,G,9,9,FALSE,FALSE
5374,5739_01,Earth,TRUE,G/930/S,TRAPPIST-1e,20,FALSE,0,0,0,0,0,Courta Cleminglas,1,5739,1,Courta,Cleminglas,G,9,0,FALSE,FALSE
5375,5740_01,Europa,FALSE,A/52/P,TRAPPIST-1e,42,FALSE,0,16,0,144,7492,Minopus Cattle,0,5740,1,Minopus,Cattle,A,5,/,TRUE,FALSE
5376,5740_02,Europa,FALSE,A/52/P,55 Cancri e,32,FALSE,70,764,724,547,1297,Unukath Alaxed,0,5740,2,Unukath,Alaxed,A,5,/,TRUE,FALSE
5377,5742_01,Earth,FALSE,F/1096/S,55 Cancri e,50,FALSE,57,29,0,0,643,Ger Rigginsen,0,5742,1,Ger,Rigginsen,F,1,9,FALSE,FALSE
5378,5744_01,Earth,FALSE,G/931/S,TRAPPIST-1e,23,FALSE,0,37,859,9,1,Felice Hinglendez,1,5744,1,Felice,Hinglendez,G,9,1,FALSE,FALSE
5379,5746_01,Earth,FALSE,G/932/S,TRAPPIST-1e,19,FALSE,0,,0,5381,139,Rica Vandan,0,5746,1,Rica,Vandan,G,9,2,FALSE,FALSE
5380,5747_01,Earth,FALSE,F/1192/P,TRAPPIST-1e,29,FALSE,715,47,0,0,0,Troya Hallahaney,0,5747,1,Troya,Hallahaney,F,1,9,FALSE,FALSE
5381,5748_01,Europa,FALSE,A/53/P,TRAPPIST-1e,35,TRUE,247,436,459,1,1984,Sterfik Gealloyalt,0,5748,1,Sterfik,Gealloyalt,A,5,/,FALSE,FALSE
5382,5750_01,Earth,FALSE,E/363/P,TRAPPIST-1e,18,FALSE,0,625,0,0,356,Herina Parklaney,0,5750,1,Herina,Parklaney,E,3,3,FALSE,FALSE
5383,5751_01,Earth,FALSE,G/924/P,PSO J318.5-22,24,FALSE,160,20,39,552,1,,0,5751,1,,,G,9,4,FALSE,FALSE
5384,5755_01,Earth,FALSE,G/933/S,TRAPPIST-1e,23,FALSE,88,0,586,0,0,Loreen Cardner,1,5755,1,Loreen,Cardner,G,9,3,FALSE,FALSE
5385,5756_01,Earth,FALSE,F/1194/P,TRAPPIST-1e,51,FALSE,542,0,360,0,0,Card Dicksons,0,5756,1,Card,Dicksons,F,1,9,TRUE,FALSE
5386,5756_02,Earth,FALSE,F/1194/P,TRAPPIST-1e,42,FALSE,439,0,0,0,254,Billia Briggston,0,5756,2,Billia,Briggston,F,1,9,TRUE,TRUE
5387,5756_03,Earth,FALSE,F/1194/P,PSO J318.5-22,19,FALSE,5,0,0,716,0,Inerry Briggston,0,5756,3,Inerry,Briggston,F,1,9,TRUE,TRUE
5388,5756_04,Earth,,F/1194/P,TRAPPIST-1e,23,FALSE,0,0,0,0,0,,0,5756,4,,,F,1,9,TRUE,FALSE
5389,5756_05,Earth,TRUE,F/1194/P,TRAPPIST-1e,19,FALSE,0,0,0,,0,Fery Briggston,1,5756,5,Fery,Briggston,F,1,9,TRUE,TRUE
5390,5756_06,Earth,FALSE,F/1194/P,PSO J318.5-22,22,FALSE,158,0,476,0,26,Karena Briggston,0,5756,6,Karena,Briggston,F,1,9,TRUE,TRUE
5391,5756_07,Earth,FALSE,,TRAPPIST-1e,25,FALSE,12,6,2817,342,0,Shanie Garden,0,5756,7,Shanie,Garden,,,,TRUE,FALSE
5392,5756_08,Earth,FALSE,F/1194/P,PSO J318.5-22,31,FALSE,11,0,0,1912,1120,Wenise Briggston,0,5756,8,Wenise,Briggston,F,1,9,TRUE,TRUE
5393,5757_01,Earth,FALSE,F/1195/P,TRAPPIST-1e,23,FALSE,0,0,0,558,1,Dianya Salin,0,5757,1,Dianya,Salin,F,1,9,FALSE,FALSE
5394,5758_01,Earth,TRUE,G/934/S,TRAPPIST-1e,22,FALSE,0,0,0,0,0,Heidie Mcguirez,1,5758,1,Heidie,Mcguirez,G,9,4,FALSE,FALSE
5395,5761_01,Europa,TRUE,B/220/S,TRAPPIST-1e,55,FALSE,0,0,0,0,0,Weino Icablebat,1,5761,1,Weino,Icablebat,B,2,0,FALSE,FALSE
5396,5763_01,Earth,FALSE,F/1099/S,TRAPPIST-1e,40,FALSE,0,0,56,1,642,Andan Alentonway,0,5763,1,Andan,Alentonway,F,1,9,TRUE,TRUE
5397,5763_02,Earth,FALSE,F/1099/S,TRAPPIST-1e,24,FALSE,,0,0,838,193,Erick Alentonway,0,5763,2,Erick,Alentonway,F,1,9,TRUE,TRUE
5398,5764_01,Earth,FALSE,F/1100/S,TRAPPIST-1e,25,FALSE,0,0,1037,8,1,Shery Nolds,1,5764,1,Shery,Nolds,F,1,0,FALSE,FALSE
5399,5765_01,Europa,FALSE,C/181/P,TRAPPIST-1e,42,FALSE,0,1871,0,570,199,Altairk Heermy,0,5765,1,Altairk,Heermy,C,1,1,FALSE,FALSE
5400,5767_01,Earth,TRUE,G/936/S,PSO J318.5-22,33,FALSE,0,0,0,0,0,Jonaye Josesh,1,5767,1,Jonaye,Josesh,G,9,6,FALSE,FALSE
5401,5768_01,Europa,TRUE,B/193/P,TRAPPIST-1e,54,FALSE,0,0,0,0,0,Gatrino Cattle,1,5768,1,Gatrino,Cattle,B,1,3,TRUE,TRUE
5402,5768_02,Europa,TRUE,B/193/P,55 Cancri e,22,FALSE,0,0,0,0,0,Izarfik Cattle,1,5768,2,Izarfik,Cattle,B,1,3,TRUE,TRUE
5403,5769_01,Europa,TRUE,B/194/P,TRAPPIST-1e,22,FALSE,0,0,0,0,0,Menkard Oppont,1,5769,1,Menkard,Oppont,B,1,4,TRUE,TRUE
5404,5769_02,Europa,TRUE,B/194/P,55 Cancri e,19,FALSE,0,0,0,0,0,Muonon Oppont,1,5769,2,Muonon,Oppont,B,1,4,TRUE,TRUE
5405,5771_01,Earth,FALSE,G/937/S,TRAPPIST-1e,47,FALSE,0,868,0,4,,Sanda Fielson,1,5771,1,Sanda,Fielson,G,9,7,FALSE,FALSE
5406,5772_01,Mars,FALSE,F/1197/P,55 Cancri e,23,FALSE,610,858,75,1358,0,Vuls Sidne,0,5772,1,Vuls,Sidne,F,1,9,FALSE,FALSE
5407,5773_01,Europa,TRUE,C/217/S,55 Cancri e,61,FALSE,0,0,0,0,0,Bosonan Sciatberit,1,5773,1,Bosonan,Sciatberit,C,2,7,FALSE,FALSE
5408,5776_01,Earth,FALSE,F/1102/S,TRAPPIST-1e,21,FALSE,0,128,209,4,383,Luise Saundez,0,5776,1,Luise,Saundez,F,1,0,FALSE,FALSE
5409,5777_01,Earth,,F/1199/P,PSO J318.5-22,46,,559,25,,22,765,Katen River,0,5777,1,Katen,River,F,1,9,FALSE,FALSE
5410,5778_01,Earth,FALSE,G/926/P,TRAPPIST-1e,36,FALSE,0,0,0,0,907,Verney Pernard,0,5778,1,Verney,Pernard,G,9,6,FALSE,FALSE
5411,5779_01,Earth,FALSE,G/938/S,TRAPPIST-1e,15,FALSE,0,706,0,,0,Glene Simsey,1,5779,1,Glene,Simsey,G,9,8,FALSE,FALSE
5412,5780_01,Europa,FALSE,B/195/P,TRAPPIST-1e,33,FALSE,2233,6408,,23,273,Genif Ousious,1,5780,1,Genif,Ousious,B,1,5,TRUE,TRUE
5413,5780_02,Europa,TRUE,B/195/P,TRAPPIST-1e,35,FALSE,0,0,0,0,0,Hallux Ousious,1,5780,2,Hallux,Ousious,B,1,5,TRUE,TRUE
5414,5780_03,Europa,TRUE,B/195/P,55 Cancri e,21,FALSE,0,0,0,0,0,Betenar Ousious,1,5780,3,Betenar,Ousious,B,1,5,TRUE,TRUE
5415,5781_01,Earth,FALSE,F/1200/P,55 Cancri e,21,FALSE,0,0,0,1,594,Nichad Harley,0,5781,1,Nichad,Harley,F,1,0,FALSE,FALSE
5416,5783_01,Earth,FALSE,F/1201/P,55 Cancri e,43,FALSE,0,1197,0,223,1,Alendy Scottuez,1,5783,1,Alendy,Scottuez,F,1,0,FALSE,FALSE
5417,5785_01,Earth,FALSE,F/1104/S,PSO J318.5-22,34,FALSE,571,0,0,0,0,Dwin Mcgoway,0,5785,1,Dwin,Mcgoway,F,1,0,FALSE,FALSE
5418,5786_01,Earth,FALSE,G/928/P,PSO J318.5-22,47,FALSE,14,3,0,1720,0,Alfrey Sarios,0,5786,1,Alfrey,Sarios,G,9,8,FALSE,FALSE
5419,5788_01,Mars,FALSE,F/1105/S,TRAPPIST-1e,27,FALSE,850,0,681,1,0,Ves Birte,1,5788,1,Ves,Birte,F,1,0,FALSE,FALSE
5420,5790_01,Europa,FALSE,C/218/S,TRAPPIST-1e,46,FALSE,0,1068,945,2587,811,Markard Distured,0,5790,1,Markard,Distured,C,2,8,FALSE,FALSE
5421,5791_01,Earth,FALSE,G/941/S,,46,FALSE,183,7,637,182,5,Earlie Sancasey,1,5791,1,Earlie,Sancasey,G,9,1,FALSE,FALSE
5422,5792_01,Europa,FALSE,B/196/P,55 Cancri e,40,FALSE,0,3338,0,6344,199,Eltares Subwor,0,5792,1,Eltares,Subwor,B,1,6,FALSE,FALSE
5423,5793_01,Europa,TRUE,E/375/S,55 Cancri e,59,FALSE,0,0,0,0,0,Dhenah Gloyanthy,1,5793,1,Dhenah,Gloyanthy,E,3,5,FALSE,FALSE
5424,5794_01,Europa,FALSE,D/182/P,TRAPPIST-1e,45,FALSE,0,1202,149,1472,3379,Winopus Shoeweely,0,5794,1,Winopus,Shoeweely,D,1,2,FALSE,FALSE
5425,5795_01,Earth,FALSE,F/1106/S,PSO J318.5-22,19,FALSE,0,95,595,0,0,Evey Hodes,1,5795,1,Evey,Hodes,F,1,0,FALSE,FALSE
5426,5796_01,Mars,FALSE,F/1107/S,TRAPPIST-1e,32,FALSE,6769,0,,113,1,Grog Pre,0,5796,1,Grog,Pre,F,1,0,FALSE,FALSE
5427,5799_01,,TRUE,F/1108/S,55 Cancri e,39,FALSE,0,0,0,0,0,Cruts Cres,1,5799,1,Cruts,Cres,F,1,0,FALSE,FALSE
5428,5800_01,Earth,FALSE,F/1203/P,,40,FALSE,661,0,830,0,6,Belly Llobsoney,0,5800,1,Belly,Llobsoney,F,1,0,FALSE,FALSE
5429,5802_01,Mars,FALSE,D/175/S,TRAPPIST-1e,44,FALSE,815,219,22,0,0,Terry Killé,1,5802,1,Terry,Killé,D,1,5,FALSE,FALSE
5430,5804_01,Earth,TRUE,G/933/P,TRAPPIST-1e,26,FALSE,0,0,0,0,0,Allyn Simpsonks,0,5804,1,Allyn,Simpsonks,G,9,3,FALSE,FALSE
5431,5806_01,Earth,FALSE,F/1109/S,TRAPPIST-1e,22,FALSE,514,0,2,129,583,Philda Snowaney,0,5806,1,Philda,Snowaney,F,1,0,FALSE,FALSE
5432,5808_01,Earth,FALSE,G/934/P,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Keitha Josey,0,5808,1,Keitha,Josey,G,9,4,TRUE,TRUE
5433,5808_02,Earth,FALSE,F/1204/P,TRAPPIST-1e,18,FALSE,0,3,41,359,393,Ferry Josey,0,5808,2,Ferry,Josey,F,1,0,TRUE,TRUE
5434,5808_03,Earth,FALSE,F/1204/P,TRAPPIST-1e,53,FALSE,751,0,,7,0,Haryn Josey,0,5808,3,Haryn,Josey,F,1,0,TRUE,TRUE
5435,5809_01,Earth,FALSE,F/1205/P,TRAPPIST-1e,22,FALSE,104,511,254,425,4,Violan Clemondsey,0,5809,1,Violan,Clemondsey,F,1,0,TRUE,TRUE
5436,5809_02,Earth,FALSE,F/1205/P,TRAPPIST-1e,46,FALSE,0,98,2077,0,0,Eilan Clemondsey,1,5809,2,Eilan,Clemondsey,F,1,0,TRUE,TRUE
5437,5810_01,Earth,TRUE,G/935/P,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Valey Chapmaney,1,5810,1,Valey,Chapmaney,G,9,5,TRUE,TRUE
5438,5810_02,,FALSE,E/366/P,TRAPPIST-1e,31,FALSE,0,1489,68,6,0,Annez Chapmaney,1,5810,2,Annez,Chapmaney,E,3,6,TRUE,TRUE
5439,5811_01,Europa,FALSE,A/54/P,55 Cancri e,36,FALSE,1,4058,95,0,2109,Haldah Fulatorly,0,5811,1,Haldah,Fulatorly,A,5,/,TRUE,TRUE
5440,5811_02,Europa,FALSE,A/54/P,55 Cancri e,46,FALSE,35,3953,0,2108,0,Sadlam Fulatorly,1,5811,2,Sadlam,Fulatorly,A,5,/,TRUE,TRUE
5441,5812_01,Earth,TRUE,G/943/S,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Holey Domington,1,5812,1,Holey,Domington,G,9,3,TRUE,TRUE
5442,5812_02,Earth,FALSE,G/943/S,TRAPPIST-1e,3,FALSE,0,0,0,0,0,Garry Domington,1,5812,2,Garry,Domington,G,9,3,TRUE,TRUE
5443,5812_03,Earth,TRUE,G/943/S,TRAPPIST-1e,12,FALSE,0,0,0,0,0,Evaned Domington,1,5812,3,Evaned,Domington,G,9,3,TRUE,TRUE
5444,5812_04,Earth,TRUE,G/943/S,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Ireen Domington,1,5812,4,Ireen,Domington,G,9,3,TRUE,TRUE
5445,5812_05,Earth,TRUE,G/943/S,TRAPPIST-1e,41,FALSE,0,0,0,0,0,Dian Domington,1,5812,5,Dian,Domington,G,9,3,TRUE,TRUE
5446,5812_06,Earth,TRUE,G/943/S,55 Cancri e,11,FALSE,0,0,0,0,0,Karena Domington,1,5812,6,Karena,Domington,G,9,3,TRUE,TRUE
5447,5813_01,Earth,TRUE,G/936/P,TRAPPIST-1e,41,FALSE,0,0,0,0,0,Coreee Hortis,1,5813,1,Coreee,Hortis,G,9,6,FALSE,FALSE
5448,5814_01,Mars,FALSE,D/176/S,TRAPPIST-1e,17,FALSE,513,0,669,0,0,Prabon Bine,0,5814,1,Prabon,Bine,D,1,6,TRUE,TRUE
5449,5814_02,Mars,TRUE,D/176/S,55 Cancri e,21,FALSE,0,0,0,0,0,Fal Bine,1,5814,2,Fal,Bine,D,1,6,TRUE,TRUE
5450,5814_03,Mars,TRUE,D/176/S,55 Cancri e,21,FALSE,0,0,0,0,0,Scers Bine,1,5814,3,Scers,Bine,D,1,6,TRUE,TRUE
5451,5814_04,Mars,FALSE,D/176/S,TRAPPIST-1e,27,FALSE,89,888,51,5,0,Honda Bine,1,5814,4,Honda,Bine,D,1,6,TRUE,TRUE
5452,5814_05,Mars,TRUE,D/176/S,TRAPPIST-1e,54,FALSE,0,0,0,0,0,Caper Bine,1,5814,5,Caper,Bine,D,1,6,TRUE,TRUE
5453,5814_06,Mars,FALSE,D/176/S,TRAPPIST-1e,15,FALSE,2309,0,1142,1,10,Feles Bine,0,5814,6,Feles,Bine,D,1,6,TRUE,TRUE
5454,5814_07,Mars,TRUE,D/176/S,,39,FALSE,0,0,0,0,0,Naffsh Bine,1,5814,7,Naffsh,Bine,D,1,6,TRUE,TRUE
5455,5816_01,Earth,FALSE,G/937/P,TRAPPIST-1e,31,FALSE,1,0,7,0,387,Armene Vines,1,5816,1,Armene,Vines,G,9,7,FALSE,FALSE
5456,5817_01,Mars,TRUE,F/1111/S,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Alex Berle,1,5817,1,Alex,Berle,F,1,1,FALSE,FALSE
5457,5818_01,Earth,FALSE,G/938/P,,21,FALSE,3553,5,0,0,2,Jeroy Mullericer,0,5818,1,Jeroy,Mullericer,G,9,8,FALSE,FALSE
5458,5819_01,Europa,TRUE,B/221/S,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Alcorab Suptive,1,5819,1,Alcorab,Suptive,B,2,1,FALSE,FALSE
5459,5820_01,Earth,,F/1112/S,TRAPPIST-1e,45,FALSE,112,406,198,0,0,Ellene Tersony,1,5820,1,Ellene,Tersony,F,1,1,FALSE,FALSE
5460,5821_01,Europa,FALSE,C/183/P,55 Cancri e,44,FALSE,0,496,99,317,5615,Dirfak Calazy,0,5821,1,Dirfak,Calazy,C,1,3,FALSE,FALSE
5461,5822_01,Earth,TRUE,G/939/P,TRAPPIST-1e,12,FALSE,0,0,0,0,0,Joandy Chapmaney,1,5822,1,Joandy,Chapmaney,G,9,9,FALSE,FALSE
5462,5823_01,Earth,TRUE,G/944/S,55 Cancri e,18,FALSE,0,0,0,0,0,Ronna Antoshipson,1,5823,1,Ronna,Antoshipson,G,9,4,FALSE,FALSE
5463,5824_01,Earth,TRUE,G/940/P,55 Cancri e,20,FALSE,0,0,0,0,0,Carry Contrevins,1,5824,1,Carry,Contrevins,G,9,0,FALSE,FALSE
5464,5825_01,Europa,FALSE,B/198/P,TRAPPIST-1e,43,FALSE,0,8808,0,580,0,Betenar Apenelexy,1,5825,1,Betenar,Apenelexy,B,1,8,FALSE,FALSE
5465,5826_01,,TRUE,E/367/P,55 Cancri e,46,FALSE,0,0,0,0,0,Arkaban Tertchty,1,5826,1,Arkaban,Tertchty,E,3,7,FALSE,FALSE
5466,5827_01,Earth,FALSE,G/945/S,TRAPPIST-1e,53,FALSE,0,68,0,920,4,Anthia Willangsey,1,5827,1,Anthia,Willangsey,G,9,5,FALSE,FALSE
5467,5828_01,Earth,FALSE,G/941/P,TRAPPIST-1e,21,FALSE,621,0,0,0,0,Bethy Goldendrice,0,5828,1,Bethy,Goldendrice,G,9,1,FALSE,FALSE
5468,5829_01,Earth,FALSE,F/1113/S,TRAPPIST-1e,23,FALSE,0,21,0,0,716,Jona Sancasey,0,5829,1,Jona,Sancasey,F,1,1,FALSE,FALSE
5469,5831_01,Earth,FALSE,,55 Cancri e,9,FALSE,0,0,0,0,0,Jacky Rosalanenn,0,5831,1,Jacky,Rosalanenn,,,,FALSE,FALSE
5470,5834_01,Earth,FALSE,F/1206/P,,19,FALSE,546,11,0,325,218,Sterry Brenney,0,5834,1,Sterry,Brenney,F,1,0,FALSE,FALSE
5471,5835_01,Earth,TRUE,G/946/S,PSO J318.5-22,52,FALSE,0,0,0,0,0,Stendy Avidson,1,5835,1,Stendy,Avidson,G,9,6,FALSE,FALSE
5472,5836_01,Europa,TRUE,B/222/S,55 Cancri e,31,FALSE,0,0,0,0,0,Phah Irintious,1,5836,1,Phah,Irintious,B,2,2,FALSE,FALSE
5473,5837_01,Earth,FALSE,F/1114/S,TRAPPIST-1e,62,FALSE,761,15,0,0,,Eleaha Maynardner,0,5837,1,Eleaha,Maynardner,F,1,1,FALSE,FALSE
5474,5839_01,Europa,TRUE,C/219/S,TRAPPIST-1e,27,FALSE,0,0,0,0,0,Ranopus Unloweedic,1,5839,1,Ranopus,Unloweedic,C,2,9,FALSE,FALSE
5475,5840_01,Earth,TRUE,G/946/P,TRAPPIST-1e,23,FALSE,0,0,0,0,0,Jerrye Potters,0,5840,1,Jerrye,Potters,G,9,6,FALSE,FALSE
5476,5842_01,Europa,TRUE,C/220/S,55 Cancri e,28,FALSE,0,0,0,0,0,Hekark Maging,1,5842,1,Hekark,Maging,C,2,0,TRUE,FALSE
5477,5842_02,Europa,TRUE,C/220/S,55 Cancri e,27,FALSE,0,0,0,0,0,Zaurid Prefule,1,5842,2,Zaurid,Prefule,C,2,0,TRUE,FALSE
5478,5843_01,Earth,TRUE,G/947/S,TRAPPIST-1e,58,FALSE,0,0,0,0,0,Hughy Hessey,1,5843,1,Hughy,Hessey,G,9,7,FALSE,FALSE
5479,5844_01,Earth,FALSE,E/369/P,55 Cancri e,24,,0,30,835,0,0,Lavey Spencervan,1,5844,1,Lavey,Spencervan,E,3,9,FALSE,FALSE
5480,5846_01,Mars,FALSE,E/376/S,TRAPPIST-1e,27,TRUE,149,0,890,9,0,Morny Gerin,0,5846,1,Morny,Gerin,E,3,6,FALSE,FALSE
